area_name,year,quarter,time_period,rent_growth,population_growth,housing_completions,rent_level,ppi_dublin_all,ppi_nat_ex_dublin_all,ppi_national_all,mortgage_loan_book_n,arrears_90d_n,arrears_720d_n,arrears_90d_rate,arrears_720d_rate
Cavan,2023,1,2023Q1,12.91463348,1.726263872,395.5203301,887.32,31.183333333333334,34.75833333333333,34.43333333333333,105.0,19.0,3.0,0.18095238095238095,0.02857142857142857
Cavan,2023,2,2023Q2,13.06762322,1.726263872,386.5996198,887.32,30.141666666666666,34.55833333333334,33.858333333333334,104.0,17.0,3.0,0.16346153846153846,0.028846153846153848
Cavan,2023,3,2023Q3,12.41136567,1.726263872,448.8581892,887.32,31.133333333333336,35.199999999999996,34.666666666666664,105.0,15.0,2.0,0.14285714285714285,0.01904761904761905
Cavan,2023,4,2023Q4,10.90395618,1.726263872,494.6067873,887.32,33.375,36.725,36.55833333333333,105.0,10.0,2.0,0.09523809523809523,0.01904761904761905
Cavan,2024,1,2024Q1,14.98094151,1.575757576,348.2538798,991.17,35.225,37.55833333333333,37.85,105.0,10.0,2.0,,
Cavan,2024,2,2024Q2,14.05071323,1.575757576,361.5417439,991.17,35.875,38.53333333333333,38.708333333333336,105.0,10.0,2.0,,
Cavan,2024,3,2024Q3,13.02219135,1.575757576,473.2769694,991.17,38.06666666666667,40.075,40.55,105.0,10.0,2.0,,
Cavan,2024,4,2024Q4,12.90415036,1.575757576,421.2971886,991.17,38.041666666666664,41.075,41.166666666666664,105.0,10.0,2.0,,
Cavan,2025,1,2025Q1,10.65361754,0.715990453,357.0148163,991.17,37.0,41.025,40.666666666666664,105.0,10.0,2.0,,
Cavan,2025,2,2025Q2,10.91959944,0.715990453,490.4526655,991.17,37.61666666666667,41.725,41.34166666666667,105.0,10.0,2.0,,
Cavan,2025,3,2025Q3,11.08558994,0.715990453,489.2011031,991.17,38.31666666666667,43.416666666666664,42.625,105.0,10.0,2.0,,
Clare,2018,1,2018Q1,7.535009934,2.079866889,666.3671071,687.73,29.358333333333334,27.108333333333334,29.141666666666666,298.0,92.0,37.0,0.3087248322147651,0.12416107382550336
Clare,2018,2,2018Q2,7.96874254,2.079866889,666.3671071,687.73,29.28333333333333,29.025000000000002,30.066666666666666,299.0,89.0,36.0,0.2976588628762542,0.12040133779264214
Clare,2018,3,2018Q3,7.154166149,2.079866889,666.3671071,687.73,29.058333333333334,28.40833333333333,29.708333333333332,293.0,81.0,33.0,0.2764505119453925,0.11262798634812286
Clare,2018,4,2018Q4,5.934364644,2.079866889,666.3671071,687.73,27.983333333333334,27.691666666666666,28.808333333333334,288.0,74.0,30.0,0.2569444444444444,0.10416666666666667
Clare,2019,1,2019Q1,6.530882,0.896495518,666.3671071,731.34,26.150000000000002,26.8,27.441666666666666,289.0,71.0,30.0,0.24567474048442905,0.10380622837370242
Clare,2019,2,2019Q2,6.555129717,0.896495518,666.3671071,731.34,26.208333333333332,27.041666666666668,27.599999999999998,288.0,63.0,26.0,0.21875,0.09027777777777778
Clare,2019,3,2019Q3,5.926151261,0.896495518,666.3671071,731.34,26.808333333333334,27.325,28.041666666666668,286.0,63.0,24.0,0.2202797202797203,0.08391608391608392
Clare,2019,4,2019Q4,7.12133662,0.896495518,666.3671071,731.34,25.741666666666664,26.525000000000002,27.150000000000002,288.0,55.0,22.0,0.1909722222222222,0.0763888888888889
Clare,2020,1,2020Q1,5.553832271,0.888529887,666.3671071,762.97,26.28333333333333,25.658333333333335,26.933333333333334,282.0,55.0,22.0,0.1950354609929078,0.07801418439716312
Clare,2020,2,2020Q2,3.996569231,0.888529887,666.3671071,762.97,25.900000000000002,25.90833333333333,26.891666666666666,286.0,54.0,22.0,0.1888111888111888,0.07692307692307693
Clare,2020,3,2020Q3,2.78431158,0.888529887,666.3671071,762.97,25.558333333333334,26.09166666666667,26.833333333333332,285.0,50.0,22.0,0.17543859649122806,0.07719298245614035
Clare,2020,4,2020Q4,2.180085858,0.888529887,666.3671071,762.97,26.675,27.133333333333336,27.925,290.0,48.0,21.0,0.16551724137931034,0.07241379310344828
Clare,2021,1,2021Q1,2.853211867,0.320256205,264.2752752,807.82,27.575,28.183333333333334,28.933333333333334,288.0,47.0,20.0,0.16319444444444445,0.06944444444444445
Clare,2021,2,2021Q2,4.170213898,0.320256205,304.3474335,807.82,29.625,29.5,30.608333333333334,288.0,48.0,20.0,0.16666666666666666,0.06944444444444445
Clare,2021,3,2021Q3,5.800957956,0.320256205,284.646304,807.82,32.733333333333334,33.30833333333333,34.166666666666664,288.0,43.0,20.0,0.14930555555555555,0.06944444444444445
Clare,2021,4,2021Q4,7.263364459,0.320256205,384.8875998,807.82,33.833333333333336,35.36666666666667,35.84166666666667,285.0,42.0,20.0,0.14736842105263157,0.07017543859649122
Clare,2022,1,2022Q1,9.000116885,2.474062251,377.5491574,890.0,33.975,36.175000000000004,36.4,381.0,56.0,25.0,0.14698162729658792,0.06561679790026247
Clare,2022,2,2022Q2,8.17509673,2.474062251,464.7883167,890.0,34.050000000000004,36.458333333333336,36.6,282.0,41.0,19.0,0.1453900709219858,0.0673758865248227
Clare,2022,3,2022Q3,9.969818913,2.474062251,452.7910292,890.0,34.958333333333336,36.75833333333333,37.225,285.0,50.0,22.0,0.17543859649122806,0.07719298245614035
Clare,2022,4,2022Q4,10.54466873,2.474062251,504.6473252,890.0,33.59166666666667,35.983333333333334,36.199999999999996,282.0,39.0,19.0,0.13829787234042554,0.0673758865248227
Clare,2023,1,2023Q1,8.150937102,2.881619938,452.2733797,977.45,31.183333333333334,34.75833333333333,34.43333333333333,277.0,35.0,19.0,0.1263537906137184,0.06859205776173286
Clare,2023,2,2023Q2,9.435387721,2.881619938,442.0726403,977.45,30.141666666666666,34.55833333333334,33.858333333333334,276.0,33.0,16.0,0.11956521739130435,0.057971014492753624
Clare,2023,3,2023Q3,9.389580093,2.881619938,513.2646663,977.45,31.133333333333336,35.199999999999996,34.666666666666664,276.0,33.0,15.0,0.11956521739130435,0.05434782608695652
Clare,2023,4,2023Q4,11.01941532,2.881619938,565.5777119,977.45,33.375,36.725,36.55833333333333,274.0,32.0,12.0,0.11678832116788321,0.043795620437956206
Clare,2024,1,2024Q1,13.1012449,2.422407267,398.2246859,1082.99,35.225,37.55833333333333,37.85,274.0,32.0,12.0,,
Clare,2024,2,2024Q2,12.65506008,2.422407267,413.4192201,1082.99,35.875,38.53333333333333,38.708333333333336,274.0,32.0,12.0,,
Clare,2024,3,2024Q3,12.69613941,2.422407267,541.1872872,1082.99,38.06666666666667,40.075,40.55,274.0,32.0,12.0,,
Clare,2024,4,2024Q4,10.35186538,2.422407267,481.7489491,1082.99,38.041666666666664,41.075,41.166666666666664,274.0,32.0,12.0,,
Clare,2025,1,2025Q1,7.493522433,0.81300813,408.2427255,1082.99,37.0,41.025,40.666666666666664,274.0,32.0,12.0,,
Clare,2025,2,2025Q2,7.890806028,0.81300813,560.8275168,1082.99,37.61666666666667,41.725,41.34166666666667,274.0,32.0,12.0,,
Clare,2025,3,2025Q3,7.228859783,0.81300813,559.3963683,1082.99,38.31666666666667,43.416666666666664,42.625,274.0,32.0,12.0,,
Cork,2018,1,2018Q1,8.05919625,1.186997809,892.4835817,1031.94,29.358333333333334,27.108333333333334,29.141666666666666,446.0,134.0,73.0,0.3004484304932735,0.16367713004484305
Cork,2018,1,2018Q1,8.05919625,1.186997809,892.4835817,1031.94,29.358333333333334,27.108333333333334,29.141666666666666,1014.0,233.0,119.0,0.22978303747534518,0.11735700197238659
Cork,2018,2,2018Q2,6.688792443,1.186997809,892.4835817,1031.94,29.28333333333333,29.025000000000002,30.066666666666666,438.0,139.0,76.0,0.317351598173516,0.1735159817351598
Cork,2018,2,2018Q2,6.688792443,1.186997809,892.4835817,1031.94,29.28333333333333,29.025000000000002,30.066666666666666,999.0,226.0,108.0,0.22622622622622623,0.10810810810810811
Cork,2018,3,2018Q3,5.957930759,1.186997809,892.4835817,1031.94,29.058333333333334,28.40833333333333,29.708333333333332,431.0,138.0,78.0,0.32018561484918795,0.18097447795823665
Cork,2018,3,2018Q3,5.957930759,1.186997809,892.4835817,1031.94,29.058333333333334,28.40833333333333,29.708333333333332,999.0,221.0,98.0,0.22122122122122123,0.0980980980980981
Cork,2018,4,2018Q4,5.425505974,1.186997809,892.4835817,1031.94,27.983333333333334,27.691666666666666,28.808333333333334,429.0,138.0,79.0,0.32167832167832167,0.18414918414918416
Cork,2018,4,2018Q4,5.425505974,1.186997809,892.4835817,1031.94,27.983333333333334,27.691666666666666,28.808333333333334,1010.0,216.0,98.0,0.21386138613861386,0.09702970297029703
Cork,2019,1,2019Q1,4.997188642,1.082837033,892.4835817,1083.06,26.150000000000002,26.8,27.441666666666666,425.0,136.0,76.0,0.32,0.17882352941176471
Cork,2019,1,2019Q1,4.997188642,1.082837033,892.4835817,1083.06,26.150000000000002,26.8,27.441666666666666,1018.0,214.0,95.0,0.21021611001964635,0.09332023575638507
Cork,2019,2,2019Q2,5.077969211,1.082837033,892.4835817,1083.06,26.208333333333332,27.041666666666668,27.599999999999998,429.0,135.0,78.0,0.3146853146853147,0.18181818181818182
Cork,2019,2,2019Q2,5.077969211,1.082837033,892.4835817,1083.06,26.208333333333332,27.041666666666668,27.599999999999998,1026.0,207.0,90.0,0.20175438596491227,0.08771929824561403
Cork,2019,3,2019Q3,4.797130038,1.082837033,892.4835817,1083.06,26.808333333333334,27.325,28.041666666666668,434.0,137.0,75.0,0.315668202764977,0.1728110599078341
Cork,2019,3,2019Q3,4.797130038,1.082837033,892.4835817,1083.06,26.808333333333334,27.325,28.041666666666668,1028.0,200.0,87.0,0.19455252918287938,0.08463035019455253
Cork,2019,4,2019Q4,5.094252342,1.082837033,892.4835817,1083.06,25.741666666666664,26.525000000000002,27.150000000000002,360.0,71.0,29.0,0.19722222222222222,0.08055555555555556
Cork,2019,4,2019Q4,5.094252342,1.082837033,892.4835817,1083.06,25.741666666666664,26.525000000000002,27.150000000000002,1017.0,193.0,85.0,0.18977384464110128,0.08357915437561456
Cork,2020,1,2020Q1,4.240100217,1.713979646,892.4835817,1124.23,26.28333333333333,25.658333333333335,26.933333333333334,370.0,69.0,30.0,0.1864864864864865,0.08108108108108109
Cork,2020,1,2020Q1,4.240100217,1.713979646,892.4835817,1124.23,26.28333333333333,25.658333333333335,26.933333333333334,1008.0,185.0,86.0,0.18353174603174602,0.08531746031746032
Cork,2020,2,2020Q2,3.691087305,1.713979646,892.4835817,1124.23,25.900000000000002,25.90833333333333,26.891666666666666,373.0,60.0,23.0,0.16085790884718498,0.06166219839142091
Cork,2020,2,2020Q2,3.691087305,1.713979646,892.4835817,1124.23,25.900000000000002,25.90833333333333,26.891666666666666,1000.0,187.0,98.0,0.187,0.098
Cork,2020,3,2020Q3,3.361414322,1.713979646,892.4835817,1124.23,25.558333333333334,26.09166666666667,26.833333333333332,376.0,64.0,26.0,0.1702127659574468,0.06914893617021277
Cork,2020,3,2020Q3,3.361414322,1.713979646,892.4835817,1124.23,25.558333333333334,26.09166666666667,26.833333333333332,1000.0,185.0,96.0,0.185,0.096
Cork,2020,4,2020Q4,2.950022925,1.713979646,892.4835817,1124.23,26.675,27.133333333333336,27.925,380.0,64.0,26.0,0.16842105263157894,0.06842105263157895
Cork,2020,4,2020Q4,2.950022925,1.713979646,892.4835817,1124.23,26.675,27.133333333333336,27.925,986.0,168.0,128.0,0.17038539553752535,0.12981744421906694
Cork,2021,1,2021Q1,2.969534067,0.509039846,353.9510604,1167.45,27.575,28.183333333333334,28.933333333333334,379.0,65.0,29.0,0.17150395778364116,0.07651715039577836
Cork,2021,1,2021Q1,2.969534067,0.509039846,353.9510604,1167.45,27.575,28.183333333333334,28.933333333333334,983.0,205.0,147.0,0.20854526958290945,0.14954221770091555
Cork,2021,2,2021Q2,3.603620092,0.509039846,407.6207914,1167.45,29.625,29.5,30.608333333333334,379.0,62.0,23.0,0.16358839050131926,0.06068601583113457
Cork,2021,2,2021Q2,3.603620092,0.509039846,407.6207914,1167.45,29.625,29.5,30.608333333333334,1028.0,167.0,95.0,0.16245136186770429,0.09241245136186771
Cork,2021,3,2021Q3,3.939475094,0.509039846,381.2345331,1167.45,32.733333333333334,33.30833333333333,34.166666666666664,383.0,64.0,25.0,0.1671018276762402,0.06527415143603134
Cork,2021,3,2021Q3,3.939475094,0.509039846,381.2345331,1167.45,32.733333333333334,33.30833333333333,34.166666666666664,1034.0,153.0,89.0,0.14796905222437137,0.086073500967118
Cork,2021,4,2021Q4,4.342326775,0.509039846,515.4904256,1167.45,33.833333333333336,35.36666666666667,35.84166666666667,381.0,60.0,26.0,0.15748031496062992,0.06824146981627296
Cork,2021,4,2021Q4,4.342326775,0.509039846,515.4904256,1167.45,33.833333333333336,35.36666666666667,35.84166666666667,1035.0,152.0,83.0,0.1468599033816425,0.08019323671497584
Cork,2022,1,2022Q1,5.288478671,2.025847014,505.6618502,1236.99,33.975,36.175000000000004,36.4,381.0,56.0,25.0,0.14698162729658792,0.06561679790026247
Cork,2022,1,2022Q1,5.288478671,2.025847014,505.6618502,1236.99,33.975,36.175000000000004,36.4,1026.0,142.0,81.0,0.13840155945419103,0.07894736842105263
Cork,2022,2,2022Q2,5.176784405,2.025847014,622.5036278,1236.99,34.050000000000004,36.458333333333336,36.6,385.0,51.0,22.0,0.13246753246753246,0.05714285714285714
Cork,2022,2,2022Q2,5.176784405,2.025847014,622.5036278,1236.99,34.050000000000004,36.458333333333336,36.6,1028.0,142.0,84.0,0.13813229571984437,0.08171206225680934
Cork,2022,3,2022Q3,6.041242603,2.025847014,606.4353345,1236.99,34.958333333333336,36.75833333333333,37.225,376.0,64.0,26.0,0.1702127659574468,0.06914893617021277
Cork,2022,3,2022Q3,6.041242603,2.025847014,606.4353345,1236.99,34.958333333333336,36.75833333333333,37.225,1000.0,185.0,96.0,0.185,0.096
Cork,2022,4,2022Q4,6.143825443,2.025847014,675.8878816,1236.99,33.59166666666667,35.983333333333334,36.199999999999996,380.0,51.0,26.0,0.13421052631578947,0.06842105263157895
Cork,2022,4,2022Q4,6.143825443,2.025847014,675.8878816,1236.99,33.59166666666667,35.983333333333334,36.199999999999996,1048.0,133.0,76.0,0.1269083969465649,0.07251908396946564
Cork,2023,1,2023Q1,4.758842444,1.557685724,605.7420325,1311.5,31.183333333333334,34.75833333333333,34.43333333333333,381.0,54.0,30.0,0.14173228346456693,0.07874015748031496
Cork,2023,1,2023Q1,4.758842444,1.557685724,605.7420325,1311.5,31.183333333333334,34.75833333333333,34.43333333333333,1036.0,128.0,73.0,0.12355212355212356,0.07046332046332046
Cork,2023,2,2023Q2,5.910411663,1.557685724,592.0799049,1311.5,30.141666666666666,34.55833333333334,33.858333333333334,367.0,36.0,15.0,0.09809264305177112,0.04087193460490463
Cork,2023,2,2023Q2,5.910411663,1.557685724,592.0799049,1311.5,30.141666666666666,34.55833333333334,33.858333333333334,1040.0,131.0,71.0,0.12596153846153846,0.06826923076923076
Cork,2023,3,2023Q3,5.963536816,1.557685724,687.4293207,1311.5,31.133333333333336,35.199999999999996,34.666666666666664,370.0,40.0,16.0,0.10810810810810811,0.043243243243243246
Cork,2023,3,2023Q3,5.963536816,1.557685724,687.4293207,1311.5,31.133333333333336,35.199999999999996,34.666666666666664,1042.0,123.0,68.0,0.118042226487524,0.06525911708253358
Cork,2023,4,2023Q4,6.902902549,1.557685724,757.4936048,1311.5,33.375,36.725,36.55833333333333,374.0,41.0,16.0,0.10962566844919786,0.0427807486631016
Cork,2023,4,2023Q4,6.902902549,1.557685724,757.4936048,1311.5,33.375,36.725,36.55833333333333,1035.0,117.0,64.0,0.11304347826086956,0.06183574879227053
Cork,2024,1,2024Q1,8.036897031,1.870891623,533.3531476,1416.68,35.225,37.55833333333333,37.85,1035.0,117.0,64.0,,
Cork,2024,2,2024Q2,8.351041898,1.870891623,553.7036003,1416.68,35.875,38.53333333333333,38.708333333333336,1035.0,117.0,64.0,,
Cork,2024,3,2024Q3,9.379347245,1.870891623,724.826846,1416.68,38.06666666666667,40.075,40.55,1035.0,117.0,64.0,,
Cork,2024,4,2024Q4,8.796888401,1.870891623,645.2194638,1416.68,38.041666666666664,41.075,41.166666666666664,1035.0,117.0,64.0,,
Cork,2025,1,2025Q1,10.12380938,1.406353408,546.7705803,1416.68,37.0,41.025,40.666666666666664,1035.0,117.0,64.0,,
Cork,2025,2,2025Q2,9.056114982,1.406353408,751.1315394,1416.68,37.61666666666667,41.725,41.34166666666667,1035.0,117.0,64.0,,
Cork,2025,3,2025Q3,8.719715446,1.406353408,749.2147633,1416.68,38.31666666666667,43.416666666666664,42.625,1035.0,117.0,64.0,,
Donegal,2018,1,2018Q1,6.690363349,1.483312732,567.8854444,550.93,29.358333333333334,27.108333333333334,29.141666666666666,531.0,137.0,36.0,0.2580037664783427,0.06779661016949153
Donegal,2018,2,2018Q2,5.795463403,1.483312732,567.8854444,550.93,29.28333333333333,29.025000000000002,30.066666666666666,516.0,129.0,32.0,0.25,0.06201550387596899
Donegal,2018,3,2018Q3,5.609807169,1.483312732,567.8854444,550.93,29.058333333333334,28.40833333333333,29.708333333333332,516.0,130.0,29.0,0.25193798449612403,0.0562015503875969
Donegal,2018,4,2018Q4,4.114167684,1.483312732,567.8854444,550.93,27.983333333333334,27.691666666666666,28.808333333333334,508.0,123.0,29.0,0.2421259842519685,0.05708661417322835
Donegal,2019,1,2019Q1,3.103946102,1.157125457,567.8854444,573.7,26.150000000000002,26.8,27.441666666666666,506.0,121.0,33.0,0.2391304347826087,0.06521739130434782
Donegal,2019,2,2019Q2,3.387364155,1.157125457,567.8854444,573.7,26.208333333333332,27.041666666666668,27.599999999999998,494.0,112.0,29.0,0.22672064777327935,0.058704453441295545
Donegal,2019,3,2019Q3,3.12184571,1.157125457,567.8854444,573.7,26.808333333333334,27.325,28.041666666666668,483.0,108.0,24.0,0.2236024844720497,0.049689440993788817
Donegal,2019,4,2019Q4,4.249179382,1.157125457,567.8854444,573.7,25.741666666666664,26.525000000000002,27.150000000000002,478.0,106.0,26.0,0.2217573221757322,0.05439330543933055
Donegal,2020,1,2020Q1,4.231218024,0.541842264,567.8854444,593.03,26.28333333333333,25.658333333333335,26.933333333333334,473.0,105.0,28.0,0.2219873150105708,0.05919661733615222
Donegal,2020,2,2020Q2,4.233105881,0.541842264,567.8854444,593.03,25.900000000000002,25.90833333333333,26.891666666666666,465.0,109.0,30.0,0.23440860215053763,0.06451612903225806
Donegal,2020,3,2020Q3,3.184646578,0.541842264,567.8854444,593.03,25.558333333333334,26.09166666666667,26.833333333333332,455.0,104.0,27.0,0.22857142857142856,0.05934065934065934
Donegal,2020,4,2020Q4,2.849382374,0.541842264,567.8854444,593.03,26.675,27.133333333333336,27.925,447.0,99.0,27.0,0.2214765100671141,0.06040268456375839
Donegal,2021,1,2021Q1,3.375701836,1.19760479,225.2183226,627.08,27.575,28.183333333333334,28.933333333333334,441.0,95.0,26.0,0.21541950113378686,0.05895691609977324
Donegal,2021,2,2021Q2,3.271515255,1.19760479,259.3682607,627.08,29.625,29.5,30.608333333333334,433.0,94.0,29.0,0.21709006928406466,0.06697459584295612
Donegal,2021,3,2021Q3,4.959853644,1.19760479,242.5787395,627.08,32.733333333333334,33.30833333333333,34.166666666666664,426.0,99.0,28.0,0.2323943661971831,0.06572769953051644
Donegal,2021,4,2021Q4,5.958048075,1.19760479,328.0054843,627.08,33.833333333333336,35.36666666666667,35.84166666666667,419.0,92.0,25.0,0.21957040572792363,0.059665871121718374
Donegal,2022,1,2022Q1,8.705141448,1.183431953,321.7515822,701.51,33.975,36.175000000000004,36.4,421.0,92.0,26.0,0.21852731591448932,0.06175771971496437
Donegal,2022,2,2022Q2,11.66685976,1.183431953,396.097762,701.51,34.050000000000004,36.458333333333336,36.6,420.0,91.0,26.0,0.21666666666666667,0.06190476190476191
Donegal,2022,3,2022Q3,12.36402957,1.183431953,385.8735404,701.51,34.958333333333336,36.75833333333333,37.225,455.0,41.0,25.0,0.09010989010989011,0.054945054945054944
Donegal,2022,4,2022Q4,13.39397692,1.183431953,430.0660515,701.51,33.59166666666667,35.983333333333334,36.199999999999996,413.0,85.0,25.0,0.20581113801452786,0.06053268765133172
Donegal,2023,1,2023Q1,12.75307677,2.865497076,385.4323938,804.52,31.183333333333334,34.75833333333333,34.43333333333333,403.0,83.0,25.0,0.20595533498759305,0.062034739454094295
Donegal,2023,2,2023Q2,12.86684058,2.865497076,376.7392105,804.52,30.141666666666666,34.55833333333334,33.858333333333334,393.0,83.0,26.0,0.21119592875318066,0.06615776081424936
Donegal,2023,3,2023Q3,15.16165635,2.865497076,437.4098451,804.52,31.133333333333336,35.199999999999996,34.666666666666664,392.0,84.0,26.0,0.21428571428571427,0.0663265306122449
Donegal,2023,4,2023Q4,15.66612533,2.865497076,481.9916032,804.52,33.375,36.725,36.55833333333333,377.0,76.0,23.0,0.20159151193633953,0.0610079575596817
Donegal,2024,1,2024Q1,16.38212266,1.93291643,339.3714971,900.15,35.225,37.55833333333333,37.85,377.0,76.0,23.0,,
Donegal,2024,2,2024Q2,15.65089496,1.93291643,352.3204478,900.15,35.875,38.53333333333333,38.708333333333336,377.0,76.0,23.0,,
Donegal,2024,3,2024Q3,12.65044463,1.93291643,461.2058126,900.15,38.06666666666667,40.075,40.55,377.0,76.0,23.0,,
Donegal,2024,4,2024Q4,11.46118279,1.93291643,410.5518011,900.15,38.041666666666664,41.075,41.166666666666664,377.0,76.0,23.0,,
Donegal,2025,1,2025Q1,11.87923382,0.613496933,347.9089816,900.15,37.0,41.025,40.666666666666664,377.0,76.0,23.0,,
Donegal,2025,2,2025Q2,10.30919641,0.613496933,477.9434343,900.15,37.61666666666667,41.725,41.34166666666667,377.0,76.0,23.0,,
Donegal,2025,3,2025Q3,10.05513607,0.613496933,476.7237936,900.15,38.31666666666667,43.416666666666664,42.625,377.0,76.0,23.0,,
Dublin,2018,1,2018Q1,8.978719816,1.598224195,1240.83631,1609.84,29.358333333333334,27.108333333333334,29.141666666666666,2142.0,533.0,264.0,0.2488328664799253,0.12324929971988796
Dublin,2018,1,2018Q1,8.978719816,1.598224195,1240.83631,1609.84,29.358333333333334,27.108333333333334,29.141666666666666,191.0,50.0,28.0,0.2617801047120419,0.14659685863874344
Dublin,2018,1,2018Q1,8.978719816,1.598224195,1240.83631,1609.84,29.358333333333334,27.108333333333334,29.141666666666666,1504.0,132.0,44.0,0.08776595744680851,0.02925531914893617
Dublin,2018,2,2018Q2,8.527265573,1.598224195,1240.83631,1609.84,29.28333333333333,29.025000000000002,30.066666666666666,2135.0,504.0,258.0,0.2360655737704918,0.12084309133489461
Dublin,2018,2,2018Q2,8.527265573,1.598224195,1240.83631,1609.84,29.28333333333333,29.025000000000002,30.066666666666666,190.0,48.0,29.0,0.25263157894736843,0.15263157894736842
Dublin,2018,2,2018Q2,8.527265573,1.598224195,1240.83631,1609.84,29.28333333333333,29.025000000000002,30.066666666666666,1506.0,132.0,40.0,0.08764940239043825,0.02656042496679947
Dublin,2018,3,2018Q3,8.179153508,1.598224195,1240.83631,1609.84,29.058333333333334,28.40833333333333,29.708333333333332,2135.0,480.0,246.0,0.22482435597189696,0.11522248243559718
Dublin,2018,3,2018Q3,8.179153508,1.598224195,1240.83631,1609.84,29.058333333333334,28.40833333333333,29.708333333333332,188.0,49.0,30.0,0.26063829787234044,0.1595744680851064
Dublin,2018,3,2018Q3,8.179153508,1.598224195,1240.83631,1609.84,29.058333333333334,28.40833333333333,29.708333333333332,1495.0,139.0,41.0,0.09297658862876254,0.0274247491638796
Dublin,2018,4,2018Q4,7.456174984,1.598224195,1240.83631,1609.84,27.983333333333334,27.691666666666666,28.808333333333334,2166.0,469.0,238.0,0.216528162511542,0.10987996306555864
Dublin,2018,4,2018Q4,7.456174984,1.598224195,1240.83631,1609.84,27.983333333333334,27.691666666666666,28.808333333333334,181.0,46.0,29.0,0.2541436464088398,0.16022099447513813
Dublin,2018,4,2018Q4,7.456174984,1.598224195,1240.83631,1609.84,27.983333333333334,27.691666666666666,28.808333333333334,1482.0,139.0,42.0,0.09379217273954116,0.02834008097165992
Dublin,2019,1,2019Q1,6.537776975,1.871677227,1240.83631,1694.79,26.150000000000002,26.8,27.441666666666666,2206.0,447.0,226.0,0.20262919310970082,0.10244786944696282
Dublin,2019,1,2019Q1,6.537776975,1.871677227,1240.83631,1694.79,26.150000000000002,26.8,27.441666666666666,178.0,45.0,29.0,0.25280898876404495,0.16292134831460675
Dublin,2019,1,2019Q1,6.537776975,1.871677227,1240.83631,1694.79,26.150000000000002,26.8,27.441666666666666,1558.0,146.0,39.0,0.09370988446726572,0.02503209242618742
Dublin,2019,2,2019Q2,6.121942686,1.871677227,1240.83631,1694.79,26.208333333333332,27.041666666666668,27.599999999999998,2234.0,428.0,214.0,0.19158460161145927,0.09579230080572963
Dublin,2019,2,2019Q2,6.121942686,1.871677227,1240.83631,1694.79,26.208333333333332,27.041666666666668,27.599999999999998,176.0,42.0,27.0,0.23863636363636365,0.1534090909090909
Dublin,2019,2,2019Q2,6.121942686,1.871677227,1240.83631,1694.79,26.208333333333332,27.041666666666668,27.599999999999998,1575.0,144.0,38.0,0.09142857142857143,0.02412698412698413
Dublin,2019,3,2019Q3,4.889489634,1.871677227,1240.83631,1694.79,26.808333333333334,27.325,28.041666666666668,2259.0,408.0,203.0,0.1806108897742364,0.08986277113767153
Dublin,2019,3,2019Q3,4.889489634,1.871677227,1240.83631,1694.79,26.808333333333334,27.325,28.041666666666668,172.0,40.0,26.0,0.23255813953488372,0.1511627906976744
Dublin,2019,3,2019Q3,4.889489634,1.871677227,1240.83631,1694.79,26.808333333333334,27.325,28.041666666666668,1590.0,137.0,39.0,0.08616352201257861,0.024528301886792454
Dublin,2019,4,2019Q4,4.068610341,1.871677227,1240.83631,1694.79,25.741666666666664,26.525000000000002,27.150000000000002,2279.0,406.0,197.0,0.1781483106625713,0.08644142167617376
Dublin,2019,4,2019Q4,4.068610341,1.871677227,1240.83631,1694.79,25.741666666666664,26.525000000000002,27.150000000000002,167.0,39.0,25.0,0.23353293413173654,0.1497005988023952
Dublin,2019,4,2019Q4,4.068610341,1.871677227,1240.83631,1694.79,25.741666666666664,26.525000000000002,27.150000000000002,1612.0,141.0,41.0,0.08746898263027296,0.02543424317617866
Dublin,2020,1,2020Q1,4.022251008,1.687160423,1240.83631,1737.36,26.28333333333333,25.658333333333335,26.933333333333334,2298.0,397.0,197.0,0.17275892080069627,0.08572671888598782
Dublin,2020,1,2020Q1,4.022251008,1.687160423,1240.83631,1737.36,26.28333333333333,25.658333333333335,26.933333333333334,163.0,38.0,25.0,0.2331288343558282,0.15337423312883436
Dublin,2020,1,2020Q1,4.022251008,1.687160423,1240.83631,1737.36,26.28333333333333,25.658333333333335,26.933333333333334,1629.0,140.0,44.0,0.08594229588704727,0.027010435850214856
Dublin,2020,2,2020Q2,2.813060079,1.687160423,1240.83631,1737.36,25.900000000000002,25.90833333333333,26.891666666666666,2305.0,415.0,222.0,0.18004338394793926,0.0963123644251627
Dublin,2020,2,2020Q2,2.813060079,1.687160423,1240.83631,1737.36,25.900000000000002,25.90833333333333,26.891666666666666,157.0,39.0,27.0,0.2484076433121019,0.17197452229299362
Dublin,2020,2,2020Q2,2.813060079,1.687160423,1240.83631,1737.36,25.900000000000002,25.90833333333333,26.891666666666666,1619.0,162.0,68.0,0.10006176652254478,0.042001235330450894
Dublin,2020,3,2020Q3,2.196030434,1.687160423,1240.83631,1737.36,25.558333333333334,26.09166666666667,26.833333333333332,2305.0,390.0,211.0,0.16919739696312364,0.09154013015184381
Dublin,2020,3,2020Q3,2.196030434,1.687160423,1240.83631,1737.36,25.558333333333334,26.09166666666667,26.833333333333332,156.0,41.0,25.0,0.26282051282051283,0.16025641025641027
